sku,attribute_set_code,store_view_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
B11-01,Default,cr,simple,"Default Category/Mujer/Mochilas, Default Category/Hombre",CR,TRAVEL BACK PACK MIEL,,"14,5"" x 11"" x 4,5"" tiras 26""-31""",1275,1,Taxable Goods,"Catalog, Search",  114.000 ,,,,B11-01,TRAVEL BACK PACK MIEL,"Mochila, cuero, multiuso, ajustable","Mochila de cuero forrada en tela. Cierre con hebillas, dos bolsillos externos, un bolsillo interno con zipper y un bolsillo interno para el celular. Correas ajustables.",B11-01_travelbackpackmiel_producto1.jpg,B11-01_travelbackpackmiel_producto1,B11-01_travelbackpackmiel_producto1.jpg,B11-01_travelbackpackmiel_producto1,B11-01_travelbackpackmiel_producto1.jpg,B11-01_travelbackpackmiel_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"B11-01_travelbackpackmiel_producto2.jpg,B11-01_travelbackpackmiel_producto3.jpg,B11-01_travelbackpackmiel_modelo.jpg","B11-01_travelbackpackmiel_producto2,B11-01_travelbackpackmiel_producto3,B11-01_travelbackpackmiel_modelo",,,,,,,,,,,
B24-55,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,OTO&Ntilde;O COOPER,,"11"" x 12"" x 5"" tiras 16,5""",875,1,Taxable Goods,"Catalog, Search",  83.000 ,,,,B24-55,OTO&Ntilde;O COOPER,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con broche, un bolsillo interno y un bolsillo interno para el celular. Incluye un accesorio variado.",,,,,,,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
B24-59,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,OTO&Ntilde;O SELVA,,"11"" x 12"" x 5"" tiras 16,5""",875,1,Taxable Goods,"Catalog, Search",  83.000 ,,,,B24-59,OTO&Ntilde;O SELVA,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con broche, un bolsillo interno y un bolsillo interno para el celular. Incluye un accesorio variado.",B24-59_otoñoselva_producto1.jpg,B24-59_otoñoselva_producto1,B24-59_otoñoselva_producto1.jpg,B24-59_otoñoselva_producto1, B24-59_otoñoselva_producto1.jpg,B24-59_otoñoselva_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"B24-59_otoñoselva_producto2.jpg,B24-59_otoñoselva_modelo.jpg","B24-59_otoñoselva_producto2,B24-59_otoñoselva_modelo",,,,,,,,,,,
B24-01,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,OTO&Ntilde;O MIEL,,"11"" x 12"" x 5"" tiras 16,5""",875,1,Taxable Goods,"Catalog, Search",  83.000 ,,,,B24-01,OTO&Ntilde;O MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con broche, un bolsillo interno y un bolsillo interno para el celular. Incluye un accesorio variado.",B24-01_otoñomiel_producto1.jpg,B24-01_otoñomiel_producto1,B24-01_otoñomiel_producto1.jpg,B24-01_otoñomiel_producto1,B24-01_otoñomiel_producto1.jpg,B24-01_otoñomiel_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"B24-01_otoñomiel_producto2.jpg,B24-01_otoñomiel_modelo.jpg","B24-01_otoñomiel_producto2,B24-01_otoñomiel_modelo",,,,,,,,,,,
B67-01,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,BUCKET MIEL,,"13"" x 11"" x 6,5"" tira corta 18 tira larga 37""",1005,1,Taxable Goods,"Catalog, Search",  79.500 ,,,,B67-01,BUCKET MIEL,"Bolso, cuero, casual, diario",Bolso de cuero sin forrar. Con cierre de cord&oacute;n. Bolsillo interno para celular. Una correa corta para el hombro y una correa larga para cruzar.,B67-01_bucketmiel_producto.jpg,B67-01_bucketmiel_producto,B67-01_bucketmiel_producto.jpg,B67-01_bucketmiel_producto,B67-01_bucketmiel_producto.jpg,B67-01_bucketmiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
B67-30,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,BUCKET NOPPI SABAN,,"13"" x 11"" x 6,5"" tira corta 18 tira larga 37""",993,1,Taxable Goods,"Catalog, Search",  79.500 ,,,,B67-30,BUCKET NOPPI SABAN,"Bolso, cuero, casual, diario",Bolso de cuero sin forrar. Con cierre de cord&oacute;n. Bolsillo interno para celular. Una correa corta para el hombro y una correa larga para cruzar.,B67-30_bucketnoppi_producto1.jpg,B67-30_bucketnoppi_producto1,B67-30_bucketnoppi_producto1.jpg,B67-30_bucketnoppi_producto1,B67-30_bucketnoppi_producto1.jpg,B67-30_bucketnoppi_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B67-30_bucketnoppi_modelo.jpg,B67-30_bucketnoppi_modelo,,,,,,,,,,,
B21-01,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,CANELA MIEL,,"12"" x 14,5"" agarraderas 16,5""  tira larga 30"" - 54""",925,1,Taxable Goods,"Catalog, Search",  70.500 ,,,,B21-01,CANELA MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper y un bolsillo interno con zipper. Correa ajustable, se puede usar como bolso de mano o como bolso de cruzar.",B21-01_canelamiel_producto.jpg,B21-01_canelamiel_producto,B21-01_canelamiel_producto.jpg,B21-01_canelamiel_producto,B21-01_canelamiel_producto.jpg,B21-01_canelamiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B21-01_canelamiel_modelo.jpg,B21-01_canelamiel_modelo,,,,,,,,,,,
B21-03,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,CANELA NEGRO,,"12"" x 14,5"" agarraderas 16,5""  tira larga 30"" - 54""",950,1,Taxable Goods,"Catalog, Search",  70.500 ,,,,B21-03,CANELA NEGRO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper y un bolsillo interno con zipper. Correa ajustable, se puede usar como bolso de mano o como bolso de cruzar.",B21-03_canelanegro_producto.jpg,B21-03_canelanegro_producto,B21-03_canelanegro_producto.jpg,B21-03_canelanegro_producto,B21-03_canelanegro_producto.jpg,B21-03_canelanegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B21-03_canelanegro_modelo.jpg,B21-03_canelanegro_modelo,,,,,,,,,,,
B38-37,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,EUCALIPTO ESPA&ntilde;A,,"15,5"" x 17"" x 4,5"" agarraderas 22""",825,1,Taxable Goods,"Catalog, Search",  69.000 ,,,,B38-37,EUCALIPTO ESPA&ntilde;A,"Bolso, cuero, casual, diario",Bolso de cuero sin forrar. Sin cierre. Un bolsillo interno para el celular.,B38-37_eucaliptoespaña_producto.jpg,B38-37_eucaliptoespaña_producto,B38-37_eucaliptoespaña_producto.jpg,B38-37_eucaliptoespaña_producto,B38-37_eucaliptoespaña_prodcto.jpg,B38-37_eucaliptoespaña_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B38-37_eucaliptoespaña_modelo.jpg,B38-37_eucaliptoespaña_modelo,,,,,,,,,,,
B38-11,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,EUCALIPTO NARANJA,,"15,5"" x 17"" x 4,5"" agarraderas 22""",825,1,Taxable Goods,"Catalog, Search",  69.000 ,,,,B38-11,EUCALIPTO NARANJA,"Bolso, cuero, casual, diario",Bolso de cuero sin forrar. Sin cierre. Un bolsillo interno para el celular.,B38-11_ecualiptonaranja_producto.jpg,B38-11_ecualiptonaranja_producto,B38-11_ecualiptonaranja_producto.jpg,B38-11_ecualiptonaranja_producto,B38-11_ecualiptonaranja_producto.jpg,B38-11_ecualiptonaranja_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B38-11_eucaliptonaranja_modelo.jpg,B38-11_eucaliptonaranja_modelo,,,,,,,,,,,
B38-01,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,EUCALIPTO MIEL,,"15,5"" x 17"" x 4,5"" agarraderas 22""",825,1,Taxable Goods,"Catalog, Search",  69.000 ,,,,B38-01,EUCALIPTO MIEL,"Bolso, cuero, casual, diario",Bolso de cuero sin forrar. Sin cierre. Un bolsillo interno para el celular.,B38-01_eucaliptomiel_producto.jpg,B38-01_eucaliptomiel_producto,B38-01_eucaliptomiel_producto.jpg,B38-01_eucaliptomiel_producto,B38-01_eucaliptomiel_producto.jpg,B38-01_eucaliptomiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
B83-55,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,EUCALIPTO PEQUE&ntilde;O COOPER,,"13,5"" x 13"" x 3"" agarraderas 20,5"" , tira larga 38""",805,1,Taxable Goods,"Catalog, Search",  69.000 ,,,,B83-55,EUCALIPTO PEQUE&ntilde;O COOPER,"Bolso, cuero, casual, diario","Bolso de cuero met&aacute;lico sin forrar. Sin cierre, con bolsillo interno para el celular. Correa removible.",B83-55_eucaliptopequeñocooper_producto.jpg,B83-55_eucaliptopequeñocooper_productO,B83-55_eucaliptopequeñocooper_producto.jpg,B83-55_eucaliptopequeñocooper_productO,B83-55_eucaliptopequeñocooper_producto.jpg,B83-55_eucaliptopequeñocooper_productO,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B83-55_eucaliptopequeñocooper-modelo.jpg,B83-55_eucaliptopequeñocooper-modelo,,,,,,,,,,,
B83-59,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,EUCALIPTO PEQUE&Ntilde;O SELVA,,"13,5"" x 13"" x 3"" agarraderas 20,5"" , tira larga 38""",805,1,Taxable Goods,"Catalog, Search",  69.000 ,,,,B83-59,EUCALIPTO PEQUE&Ntilde;O SELVA,"Bolso, cuero, casual, diario","Bolso de cuero met&aacute;lico sin forrar. Sin cierre, con bolsillo interno para el celular. Correa removible.",B83-59_eucaliptopequeñoselva_producto.jpg,B83-59_eucaliptopequeñoselva_producto,B83-59_eucaliptopequeñoselva_producto.jpg,B83-59_eucaliptopequeñoselva_producto,B83-59_eucaliptopequeñoselva_producto.jpg,B83-59_eucaliptopequeñoselva_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B83-59_eucaliptopequeñoselva_modelo.jpg,B83-59_eucaliptopequeñoselva_modelo,,,,,,,,,,,
B83-52,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,EUCALIPTO PEQUE&ntilde;O DORADO,,"13,5"" x 13"" x 3"" agarraderas 20,5"" , tira larga 38""",805,1,Taxable Goods,"Catalog, Search",  69.000 ,,,,B83-52,EUCALIPTO PEQUE&ntilde;O DORADO,"Bolso, cuero, casual, diario","Bolso de cuero met&aacute;lico sin forrar. Sin cierre, con bolsillo interno para el celular. Correa removible.",B83-52_eucaliptopequeñodorado_producto.jpg,B83-52_eucaliptopequeñodorado_producto,B83-52_eucaliptopequeñodorado_producto.jpg,B83-52_eucaliptopequeñodorado_producto,B83-52_eucaliptopequeñodorado_producto.jpg,B83-52_eucaliptopequeñodorado_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B83-52_eucaliptopequeñodorado_modelo.jpg,B83-52_eucaliptopequeñodorado_modelo,,,,,,,,,,,
B35-06,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,HORTENSIA CACAO,,"11"" x 16"" x 3"" agarraderas 18"" , tira larga 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",  89.000 ,,,,B35-06,HORTENSIA CACAO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de mano o como bolsos de cruzar.",B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,B35-06_hortensiacacao_producto.jpg,B35-06_hortensiacacao_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B35-06_hortensiacacao_modelo.jpg,B35-06_hortensiacacao_modelo,,,,,,,,,,,
B35-01,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,HORTENSIA MIEL,,"11"" x 16"" x 3"" agarraderas 18"" , tira larga 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",  89.000 ,,,,B35-01,HORTENSIA MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de mano o como bolsos de cruzar.",B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,B35-01_hortensiamiel_producto.jpg,B35-01_hortensiamiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B35-01_hortensiamiel_modelo.jpg,B35-01_hortensiamiel_modelo,,,,,,,,,,,
B35-03,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,HORTENSIA NEGRO,,"11"" x 16"" x 3"" agarraderas 18"" , tira larga 30"" - 53"" ",1145,1,Taxable Goods,"Catalog, Search",  89.000 ,,,,B35-03,HORTENSIA NEGRO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de mano o como bolsos de cruzar.",B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,B35-03_hortensianegro_producto.jpg,B35-03_hortensianegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B35-03_hortensianegro_modelo.jpg,B35-03_hortensianegro_modelo,,,,,,,,,,,
B03-01,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,SANDIA MIEL,,"12"" x 15"" x 3,5"" tira 31"" - 50""",1000,1,Taxable Goods,"Catalog, Search",  85.000 ,,,,B03-01,SANDIA MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de cruzar o como bolso de mano.",B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,B03-01_sandiamiel_producto.png,B03-01_sandiamiel_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B03-01_sandiamiel_modelo.jpg,B03-01_sandiamiel_modelo,,,,,,,,,,,
B03-57,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,SANDIA NEGRO LAGARTO,,"12"" x 15"" x 3,5"" tira 31"" - 50""",1000,1,Taxable Goods,"Catalog, Search",  85.000 ,,,,B03-57,SANDIA NEGRO LAGARTO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Correa ajustable, se puede usar como bolso de cruzar o como bolso de mano.",B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,B03-57_sandianegro_producto.jpg,B03-57_sandianegro_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,B03-57_sandianegro_modelo.jpg,B03-57_sandianegro_modelo,,,,,,,,,,,
B05-01,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,GLO MIEL,,"11"" x 13"" x 6"" agarraderas 25""",945,1,Taxable Goods,"Catalog, Search",  87.000 ,,,,B05-01,GLO MIEL,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, dos bolsillos externos con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,B05-01_glomiel_producto1.jpg,B05-01_glomiel_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"B05-01_glomiel_producto2.jpg,B05-01_glomiel_modelo.jpg,","B05-01_glomiel_producto2,B05-01_glomiel_modelo",,,,,,,,,,,
B05-15,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,GLO VAINILLA,,"11"" x 13"" x 6"" agarraderas 25""",945,1,Taxable Goods,"Catalog, Search",  87.000 ,,,,B05-15,GLO VAINILLA,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, dos bolsillos externos con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,B05-15_glovainilla_producto1.jpg,B05-15_glovainilla_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"B05-15_glovainilla_producto2.jpg,B05-15_glovainilla_modelo.jpg","B05-15_glovainilla_producto2,B05-15_glovainilla_modelo",,,,,,,,,,,
B05-07,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,GLO MANZANA,,"11"" x 13"" x 6"" agarraderas 25""",945,1,Taxable Goods,"Catalog, Search",  87.000 ,,,,B05-07,GLO MANZANA,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, dos bolsillos externos con zipper, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,B05-07_glomanzana_producto1.jpg,B05-07_glomanzana_producto1,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"B05-07_glomanzana_producto2.jpg,B05-07_glomanzana_modelo.jpg","B05-07_glomanzana_producto2,B05-07_glomanzana_modelo",,,,,,,,,,,
B01-02,Default,cr,simple,Default Category/Mujer/Bolso/D&iacute;a a d&iacute;a,CR,NUBOK CACAO,,"16"" x 13,5"" agarraderas 22""",1090,1,Taxable Goods,"Catalog, Search",  85.000 ,,,,B01-02,NUBOK CACAO,"Bolso, cuero, casual, diario","Bolso de cuero forrado en tela. Cierre con zipper, un bolsillo externo, un bolsillo interno con zipper y un bolsillo interno para el celular. Incluye accesorio variado.",B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,B01-02_nubokcacao_producto.jpg,B01-02_nubokcacao_producto,,,"5/23/19, 11:24 AM","6/26/19, 12:18 PM",5/23/19,5/23/20,Block after Info Column,,,,Use config,,,,,,,,,"featured=Yes,timershow=Yes",20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
